Timestamp,Signal_Quality,Attention,Meditation,Delta,Theta,Low_Alpha,High_Alpha,Low_Beta,High_Beta,Low_Gamma,Mid_Gamma
2026-03-30 20:25:32,0,56,29,331175,55436,8705,9764,18785,15610,17186,4825
2026-03-30 20:25:33,0,57,40,17637,7088,8464,1235,2687,1884,2638,400
2026-03-30 20:25:34,0,78,44,345652,79356,4880,13726,35613,19232,13816,2647
2026-03-30 20:25:35,0,57,35,565212,127570,10433,15926,19932,6938,6057,1756
2026-03-30 20:25:36,0,51,43,306383,52373,3171,31220,10604,9498,7757,3842
2026-03-30 20:25:37,0,50,30,77223,20978,4955,2712,2003,2577,1140,301
2026-03-30 20:25:38,0,27,47,244626,227576,42980,99026,11451,10538,6454,4749
2026-03-30 20:25:39,0,48,63,47391,13291,15738,4748,3448,9425,3337,1735
2026-03-30 20:25:40,0,53,54,2172145,39791,5189,8043,9595,8125,8736,4681
2026-03-30 20:25:41,0,61,64,8786,6093,2718,4725,1094,2903,986,907
2026-03-30 20:25:42,0,69,51,627767,210132,16410,22597,3777,17612,35610,19564
2026-03-30 20:25:43,0,60,40,134602,97523,16284,16808,14013,15261,3969,4326
2026-03-30 20:25:44,0,50,37,149336,68266,11382,1255,13365,4501,7199,1486
2026-03-30 20:25:45,0,38,34,55269,21042,7418,8205,4755,3006,2225,2243
2026-03-30 20:25:46,0,37,48,48893,14718,7155,4306,1536,1319,1320,455
2026-03-30 20:25:47,0,41,53,91022,51647,20145,13808,9231,15352,25862,4418
2026-03-30 20:25:48,0,56,61,56248,23525,14425,9177,28377,11146,17575,6873
2026-03-30 20:25:49,0,63,66,14610,22708,8241,22713,7208,8821,11210,2636
2026-03-30 20:25:50,0,78,66,9119,18709,7704,17038,11711,7822,12958,2986
2026-03-30 20:25:51,0,77,67,15235,28226,6235,16059,7223,7378,14373,2105
2026-03-30 20:25:52,0,60,66,18440,43889,2586,14636,7024,3165,4419,2998
2026-03-30 20:25:53,0,51,64,60989,31249,16045,14697,8924,4737,8696,2204
2026-03-30 20:25:54,0,43,53,2460,21886,1351,3264,1054,2279,925,1870
2026-03-30 20:25:55,0,34,53,34868,22836,2775,15711,10462,2806,6289,2957
2026-03-30 20:25:56,0,37,63,15482,16472,7466,10335,4401,2802,8878,2413
2026-03-30 20:25:57,0,56,57,3356,3723,2826,2941,3541,3972,546,1361
2026-03-30 20:25:58,0,53,78,362042,34019,37056,27059,10866,6481,8145,5000
2026-03-30 20:25:59,0,67,78,154992,8828,2965,4812,1245,4398,3192,1139
2026-03-30 20:26:00,0,57,78,1072284,46272,30107,9475,3713,2392,1918,1923
2026-03-30 20:26:01,0,37,70,762256,142234,13441,30972,20673,10841,11714,3495
2026-03-30 20:26:02,0,47,61,1266696,110237,58700,23385,20380,28929,7069,3306
2026-03-30 20:26:03,0,20,40,772793,769548,33210,20053,30040,18083,12334,11037
2026-03-30 20:26:04,0,29,38,178194,18452,10939,6719,8147,2980,2051,1154
2026-03-30 20:26:05,0,17,30,117003,53009,4520,3290,3129,1059,1179,211
2026-03-30 20:26:06,0,10,27,16778,13861,3559,2435,993,1497,2535,694
2026-03-30 20:26:07,0,27,47,49687,73278,33089,15713,21274,14854,9589,8519
2026-03-30 20:26:08,0,41,38,107324,34213,4600,12987,16744,14130,18504,8104
2026-03-30 20:26:09,0,56,50,288457,83051,30377,7292,3318,8096,12574,2433
2026-03-30 20:26:10,0,47,61,352209,282789,269100,73507,19821,19634,21948,12050
2026-03-30 20:26:11,0,48,53,85591,14076,2211,2394,4390,3063,1631,1581
2026-03-30 20:26:12,0,38,60,127673,54646,15025,18736,16690,9641,12421,2450
2026-03-30 20:26:13,0,37,50,1243890,353294,11197,61973,23728,24748,30528,9867
2026-03-30 20:26:14,0,56,34,161250,44978,4921,10390,8185,11478,2029,1379
2026-03-30 20:26:15,0,57,41,3547,11003,5898,2978,3964,3487,1053,765
2026-03-30 20:26:16,0,69,44,407832,18936,4258,17129,2403,11754,3867,5738
2026-03-30 20:26:17,0,70,69,52299,12384,14534,28641,5156,4073,6259,3033
2026-03-30 20:26:18,0,67,88,32054,8921,14730,13738,6217,5451,6169,1988
2026-03-30 20:26:19,0,67,87,202614,41597,11193,14752,13352,12160,10288,3806
2026-03-30 20:26:20,0,60,78,92336,23202,3208,5112,4835,4142,1502,488
2026-03-30 20:26:21,0,61,64,56099,54473,32885,17245,18857,10064,9440,3184
2026-03-30 20:26:22,0,66,56,11050,9060,3320,5296,3213,3452,1118,237
2026-03-30 20:26:23,0,77,53,96286,41242,10370,18401,27234,32525,31375,3456
2026-03-30 20:26:24,0,69,70,110488,31648,36453,44099,13653,7472,6191,3142
2026-03-30 20:26:25,0,53,64,1095074,102320,23982,20433,19062,3577,4523,3036
2026-03-30 20:26:26,0,53,75,40362,19417,5329,50700,5346,13473,8963,3024
2026-03-30 20:26:27,0,37,74,9832,39614,12318,5079,28900,5288,10197,2978
2026-03-30 20:26:28,0,37,57,28303,37146,12846,5540,4931,3717,2476,715
2026-03-30 20:26:29,0,57,50,639270,114291,12037,9716,18408,27936,16491,3717
2026-03-30 20:26:30,0,61,34,150673,13091,4347,2766,6946,3840,759,472
2026-03-30 20:26:31,0,56,50,16475,5946,10113,2507,3403,1165,2233,765
2026-03-30 20:26:31,0,51,38,141206,15878,1146,988,1216,827,772,782
2026-03-30 20:26:32,0,38,53,48483,9203,2304,4045,739,1018,566,530
2026-03-30 20:26:33,0,29,43,325128,55702,5788,1000,857,5921,11345,2025
2026-03-30 20:26:35,0,29,23,844500,581933,65372,57367,68626,46288,25764,14666
2026-03-30 20:26:35,0,34,43,247560,10376,6409,4013,1025,1395,3078,465
2026-03-30 20:26:36,0,47,40,71966,17883,9975,3442,6701,6711,12205,3181
2026-03-30 20:26:37,0,53,50,6885,12852,2425,2908,4928,2592,3748,2328
2026-03-30 20:26:38,0,56,61,305697,67941,31824,15864,10933,10424,10640,11708
2026-03-30 20:26:39,0,57,43,196882,52049,8232,1687,2976,5158,3569,3413
2026-03-30 20:26:40,0,66,44,267585,19533,15872,10838,18484,22308,16227,12497
2026-03-30 20:26:41,0,44,47,357086,115143,32168,10654,9325,3218,4296,3609
2026-03-30 20:26:42,0,41,40,729046,78411,21783,2010,1784,5833,5814,4857
2026-03-30 20:26:43,0,35,35,344848,82675,1721,6960,2769,4313,6155,3231
2026-03-30 20:26:44,0,4,35,1469004,424058,78610,148281,18902,16501,16610,14316
2026-03-30 20:26:45,0,16,40,298319,79156,35793,14318,4016,7539,2539,1082
2026-03-30 20:26:46,0,41,35,111290,19025,1409,5907,11606,14715,7482,2025
2026-03-30 20:26:47,0,54,35,57952,13231,391,1613,2580,2400,2773,814
2026-03-30 20:26:48,0,83,26,103859,42130,7986,6554,9550,19495,8920,7132
2026-03-30 20:26:49,0,90,23,80490,80138,9028,25368,11858,11851,13412,3694
2026-03-30 20:26:50,0,75,34,148489,19845,6952,12790,19968,6573,18827,4818
2026-03-30 20:26:51,0,64,43,29112,12044,1681,3906,4164,1058,2847,905
2026-03-30 20:26:52,0,43,41,502045,144580,13172,13903,5484,8705,6923,4792
2026-03-30 20:26:53,0,63,38,44929,3679,988,5910,15633,7858,6753,5292
2026-03-30 20:26:54,0,61,44,34142,22620,11179,33053,11767,11104,7745,7087
2026-03-30 20:26:55,0,80,48,19349,25467,4272,13185,11244,15964,9002,2028
2026-03-30 20:26:56,0,90,60,4135,33108,11456,13760,3720,8216,7276,2855
2026-03-30 20:26:57,0,66,77,188657,20013,12056,30824,7424,5499,7540,4762
2026-03-30 20:26:58,0,57,74,23481,18535,12405,1056,3001,2209,1806,1461
2026-03-30 20:26:59,0,56,77,32471,16394,5883,12843,10298,11158,8878,2855
2026-03-30 20:27:00,0,69,80,25012,6956,16001,8952,2895,19653,4329,2734
2026-03-30 20:27:01,0,74,64,5224,12142,2008,3561,2278,1902,1820,448
2026-03-30 20:27:02,0,83,63,602444,29747,3220,17917,10297,8963,7582,4094
2026-03-30 20:27:03,0,75,66,53634,31481,19950,21979,15133,9017,6740,3152
2026-03-30 20:27:04,0,63,66,214704,26024,6023,35170,14360,13392,11110,4948
2026-03-30 20:27:05,0,56,60,140610,23129,2262,1782,1298,1739,909,637
2026-03-30 20:27:06,0,56,64,24844,6209,5343,2010,978,2375,3231,1297
2026-03-30 20:27:07,0,51,63,40116,45148,3893,35716,4759,6941,9921,1905
2026-03-30 20:27:08,0,50,75,46706,15098,23605,43274,1844,12818,3930,1971
2026-03-30 20:27:09,0,60,91,2626,6988,3229,4688,755,2518,1235,555
2026-03-30 20:27:10,0,54,93,8579,9020,5757,6196,888,2592,5200,418
2026-03-30 20:27:11,0,63,94,492999,56473,25830,52485,21162,25589,4344,2622
2026-03-30 20:27:12,0,66,80,50631,20968,23462,4691,18538,8743,7601,2513
2026-03-30 20:27:13,0,75,70,4703,2211,1823,1688,6417,1962,2877,899
2026-03-30 20:27:14,0,83,64,219119,20621,13186,11336,14844,12917,8498,5381
2026-03-30 20:27:15,0,67,61,60116,37187,14281,9282,3175,2806,3263,2212
2026-03-30 20:27:16,0,63,69,60697,7433,6532,13608,3015,3476,2173,496
2026-03-30 20:27:17,0,43,77,675395,13208,4926,6395,2548,1195,1322,467
2026-03-30 20:27:18,0,35,66,36072,11668,1333,1444,1112,1613,872,853
2026-03-30 20:27:19,0,56,61,5600,5227,4314,1978,7646,4518,2766,882
2026-03-30 20:27:20,0,48,40,1672248,215210,18750,29076,34214,15731,12658,9432
2026-03-30 20:27:21,0,69,27,202027,128167,19351,23077,13528,64110,46347,12717
2026-03-30 20:27:22,0,64,50,380398,45947,19098,89486,18247,12231,5289,3560
2026-03-30 20:27:23,0,51,44,1385725,37744,5203,4055,2108,4575,2750,1249
2026-03-30 20:27:24,0,48,74,38063,5059,38995,58544,6636,4581,14011,5276
2026-03-30 20:27:25,0,30,88,11586,12849,5866,18842,3890,2861,5840,2081
2026-03-30 20:27:26,0,30,78,585279,92758,40247,101775,49731,17928,6186,4558
2026-03-30 20:27:27,0,34,81,358747,78232,20941,30875,27105,13381,7477,1683
2026-03-30 20:27:28,0,38,63,49229,66179,18623,36643,8682,8366,8283,1976
2026-03-30 20:27:29,0,50,54,2997,7321,1098,5610,1885,3210,1263,1185
2026-03-30 20:27:30,0,57,50,7753,20796,9121,11253,6639,7405,7549,1664
2026-03-30 20:27:31,0,60,66,7032,2096,4777,6903,961,1635,1154,1438
2026-03-30 20:27:32,0,78,63,9032,10379,9933,7609,10632,12085,2144,1527
2026-03-30 20:27:33,0,80,57,3610,3555,619,3034,7454,2036,1215,580
2026-03-30 20:27:34,0,70,51,38274,39970,5679,5764,6729,4279,3874,2877
2026-03-30 20:27:35,0,61,38,38972,35893,2398,21581,4540,2810,4648,3215
2026-03-30 20:27:36,0,47,41,2548,10323,1388,11403,2899,2066,1027,587
2026-03-30 20:27:37,0,44,56,14782,7036,5187,29478,8903,9695,5130,1529
2026-03-30 20:27:38,0,50,70,6252,25369,5332,49572,10688,11181,4448,2224
2026-03-30 20:27:39,0,60,70,660672,48096,33301,5710,9002,9353,2352,1134
2026-03-30 20:27:40,0,63,60,79328,26384,5116,4906,6074,4679,1852,1331
2026-03-30 20:27:41,0,63,54,56458,6739,6139,6105,3461,4384,1374,1473
2026-03-30 20:27:42,0,63,47,1288512,41244,6105,26781,13805,10786,12262,6000
2026-03-30 20:27:43,0,53,34,716095,293282,9102,29407,20404,15044,10129,6236
2026-03-30 20:27:44,0,51,47,12660,5196,8943,1645,2728,2040,3248,2032
2026-03-30 20:27:45,0,43,35,140387,169816,16830,31034,16367,20737,7781,9485
2026-03-30 20:27:46,0,44,34,252074,105792,41112,19206,9705,27720,8344,5489
2026-03-30 20:27:47,0,53,48,51421,37469,1971,25570,7526,6610,3607,3298
2026-03-30 20:27:48,0,56,43,93522,19624,12759,4386,2704,6270,2223,1738
2026-03-30 20:27:49,0,54,43,517169,57089,9690,7379,14618,7105,7563,1350
2026-03-30 20:27:50,0,51,40,2053016,77435,25565,1335,6483,10682,4731,2178
2026-03-30 20:27:51,0,38,27,2206617,509663,54529,29940,24712,18039,20416,6588
2026-03-30 20:27:52,0,30,21,239380,60072,9160,12485,10277,7529,7748,2357
2026-03-30 20:27:53,0,35,41,233146,10163,10729,42584,6114,6869,8692,7828
2026-03-30 20:27:54,0,24,43,583150,38719,10811,3968,2142,2097,2396,1329
2026-03-30 20:27:55,0,24,43,73464,15600,2011,477,774,530,495,210
2026-03-30 20:27:56,0,27,48,34510,36108,22140,18650,19185,10833,9339,2941
2026-03-30 20:27:57,0,37,30,127480,4987,1674,1838,1769,1901,849,892
2026-03-30 20:27:58,0,50,41,64896,8877,12526,3841,2753,3662,3863,2281
2026-03-30 20:27:59,0,48,61,137141,46090,49995,31284,8440,3718,12342,3982
2026-03-30 20:28:00,0,41,67,18635,6474,4833,4478,1904,1162,6954,1268
2026-03-30 20:28:01,0,26,66,296258,306983,36229,86483,4543,22227,16770,5276
2026-03-30 20:28:02,0,30,56,337590,50342,11717,14342,10906,19176,17799,16874
2026-03-30 20:28:03,0,54,44,18221,11287,5893,909,4121,4890,2184,1231
2026-03-30 20:28:04,0,56,24,535586,432981,15669,41889,24437,36995,16311,4343
2026-03-30 20:28:05,0,56,23,565518,57376,8447,12696,9028,3735,1950,1273
2026-03-30 20:28:06,0,51,27,137609,77033,38888,27603,16786,23067,18923,2179
2026-03-30 20:28:07,0,30,24,408505,294154,3529,66858,21736,15304,11889,14573
2026-03-30 20:28:08,0,29,38,176210,17818,4967,7818,3756,1947,2905,1058
2026-03-30 20:28:09,0,43,38,138737,22637,532,8936,1765,5383,4121,3152
2026-03-30 20:28:10,0,40,30,920565,144311,40878,4881,10998,23481,19614,28488
2026-03-30 20:28:11,0,44,41,169386,39442,20696,10744,5227,4534,5175,12635
2026-03-30 20:28:12,0,41,44,71086,35982,2701,26784,2433,3393,4392,2873
2026-03-30 20:28:13,0,38,44,300062,34141,8376,5979,6854,5250,5477,5276
2026-03-30 20:28:14,0,35,41,1162578,155698,19005,18820,13689,17230,15137,6521
2026-03-30 20:28:15,0,29,35,121991,30989,6827,3690,1763,1619,1471,824
2026-03-30 20:28:16,0,43,24,18031,50650,10620,7269,15194,12327,10015,1883
2026-03-30 20:28:17,0,38,27,77888,65056,20732,13611,8638,6729,3459,2223
2026-03-30 20:28:18,0,35,37,2220797,81992,40871,15567,16492,10930,4814,2034
2026-03-30 20:28:19,0,50,27,32684,12506,745,1440,1889,2315,3784,606
2026-03-30 20:28:20,0,41,30,861947,53156,6279,15192,8516,6193,2501,604
2026-03-30 20:28:21,0,44,41,6773,7884,8886,6084,1006,2097,2841,536
2026-03-30 20:28:22,0,40,35,195924,131530,3533,36226,13979,7549,10962,4242
2026-03-30 20:28:23,0,48,41,19358,51049,5900,19501,12984,26746,8610,2850
2026-03-30 20:28:24,0,50,41,43216,59168,14028,6309,6290,6677,1383,661
2026-03-30 20:28:25,0,41,30,167453,78968,30410,12686,8233,6078,5285,7105
2026-03-30 20:28:26,0,50,35,34282,16218,4041,4132,2978,2277,2041,499
2026-03-30 20:28:27,0,41,29,107471,106766,8581,12226,6134,21143,8002,3278
2026-03-30 20:28:28,0,37,30,130004,16236,2577,4991,4708,1373,982,640
2026-03-30 20:28:29,0,38,38,11036,12472,11881,4363,2116,1768,1949,528
2026-03-30 20:28:30,0,41,35,202988,60675,11889,9744,5829,9828,7763,2039
2026-03-30 20:28:31,0,23,40,1209067,125367,22788,15179,17983,4715,3949,1759
2026-03-30 20:28:32,0,35,38,462406,23076,5550,4432,1623,6053,4053,1294
2026-03-30 20:28:33,0,43,30,22849,10881,6222,1269,2186,2420,1184,559
2026-03-30 20:28:34,0,44,40,743751,26539,23798,16025,19208,8812,5081,5276
2026-03-30 20:28:35,0,50,26,102501,55959,198,3376,4713,3178,1870,2637
2026-03-30 20:28:36,0,40,30,449866,77057,33541,21424,24286,8408,14995,3877
