Timestamp,Signal_Quality,Attention,Meditation,Delta,Theta,Low_Alpha,High_Alpha,Low_Beta,High_Beta,Low_Gamma,Mid_Gamma
2026-04-03 14:41:58,51,0,0,1134586,417330,78680,32116,56387,63045,45990,24929
2026-04-03 14:41:59,51,0,0,967887,411323,134478,185180,92486,179309,111690,69816
2026-04-03 14:42:00,51,0,0,310816,43070,70758,49463,43714,83303,50744,22800
2026-04-03 14:42:01,26,0,0,197338,11842,3528,2107,2233,718,500,336
2026-04-03 14:42:02,25,0,0,1663024,616590,174200,134790,186264,256439,21042,34878
2026-04-03 14:42:03,51,0,0,994529,79106,10111,20861,8959,5497,1953,846
2026-04-03 14:42:04,51,0,0,1159987,13444,420,14677,3157,5564,1934,550
2026-04-03 14:42:05,26,0,0,437200,17970,7307,12756,3685,6070,2612,622
2026-04-03 14:42:06,26,0,0,687891,150095,142680,54363,25618,37658,36054,10636
2026-04-03 14:42:07,0,0,0,1013644,18989,21487,8097,12678,6366,13371,2019
2026-04-03 14:42:08,0,0,0,2223413,744721,236779,160286,113069,23301,44321,6972
2026-04-03 14:42:09,26,0,0,1151987,56893,26965,31510,45659,48611,28148,5481
2026-04-03 14:42:10,51,0,0,648319,183480,10043,55943,52890,32130,8285,8775
2026-04-03 14:42:11,26,0,0,251167,5714,9162,9186,16007,8175,4652,1968
2026-04-03 14:42:12,25,0,0,786769,75481,29499,10221,16479,7019,2678,1525
2026-04-03 14:42:13,0,0,0,90533,25407,4246,6464,6298,3699,1263,718
2026-04-03 14:42:14,51,0,0,636580,404467,146841,99260,166681,179664,133483,52353
2026-04-03 14:42:15,51,0,0,387543,335021,189477,71877,138641,168833,161145,28354
2026-04-03 14:42:16,51,0,0,1856510,90540,55557,47011,20353,25142,10603,2263
2026-04-03 14:42:17,26,0,0,558182,72844,25816,2933,4856,7569,4548,1422
2026-04-03 14:42:18,51,0,0,1002107,91480,32156,110472,84688,59321,13108,10069
2026-04-03 14:42:19,0,51,53,1173385,145827,157257,75892,69425,46768,23132,5630
2026-04-03 14:42:20,51,51,53,94976,88549,10293,37755,26145,26925,11747,2468
2026-04-03 14:42:21,51,51,53,711776,458802,435104,227551,181978,274496,85909,228282
2026-04-03 14:42:22,51,51,53,272927,395919,49453,124464,160961,130071,39587,35194
2026-04-03 14:42:23,51,51,53,768298,162806,94314,55327,98549,65126,42708,11222
2026-04-03 14:42:24,51,51,53,1073370,47372,77420,51921,68720,87382,102184,26666
2026-04-03 14:42:25,51,51,53,689738,695211,39684,253730,24329,220039,92696,49476
2026-04-03 14:42:26,51,0,0,1071202,533298,216383,208599,292101,86458,104511,37065
2026-04-03 14:42:27,51,0,0,200472,11196,16604,12957,8171,18132,24316,10848
2026-04-03 14:42:28,51,0,0,521249,84538,50193,48893,21400,23002,7932,7250
2026-04-03 14:42:29,51,0,0,2046737,337006,28921,23557,115887,63447,28431,10008
2026-04-03 14:42:30,51,0,0,1627991,70261,1395,16141,21453,13048,8034,2931
2026-04-03 14:42:31,51,0,0,733829,318993,71966,113836,522856,285771,170759,181700
2026-04-03 14:42:32,51,0,0,141267,101832,38948,48664,49553,92981,17947,48125
2026-04-03 14:42:33,51,0,0,686775,61171,57283,54941,15401,40600,24095,16890
2026-04-03 14:42:34,51,0,0,1544179,1514248,1014603,376197,727091,1731607,805302,1256386
2026-04-03 14:42:35,51,0,0,1111022,88712,10315,5886,12070,13715,3558,2186
2026-04-03 14:42:36,51,0,0,606843,1704114,1039574,560887,224708,287631,186157,190520
2026-04-03 14:42:37,51,0,0,774294,346373,131379,174291,92368,241003,219181,82678
2026-04-03 14:42:38,26,0,0,725288,12345,931,2876,3650,1957,1251,707
2026-04-03 14:42:39,0,0,0,60479,18205,2902,2937,3644,2790,1329,347
2026-04-03 14:42:40,0,0,0,1326708,115015,4456,29952,25516,12852,14773,6105
2026-04-03 14:42:41,26,0,0,342260,41006,39422,18696,30319,48643,13149,2447
2026-04-03 14:42:42,51,0,0,589653,10373,1274,1240,4952,4604,698,203
2026-04-03 14:42:43,51,0,0,2155895,75221,12523,9610,15273,24430,2901,1988
2026-04-03 14:42:44,26,0,0,359322,54776,18308,23042,11119,7526,1663,930
2026-04-03 14:42:45,26,0,0,308164,9084,1768,1167,4536,8094,4320,1297
2026-04-03 14:42:46,0,0,0,212735,36225,2628,2547,1523,1795,1038,307
2026-04-03 14:42:47,0,44,69,2306540,150992,41757,12231,26756,9790,3995,2532
2026-04-03 14:42:48,0,48,93,2312232,636279,89450,219504,148808,62307,123949,20166
2026-04-03 14:42:49,0,43,77,1177393,177727,388,21879,19913,10305,12372,3638
2026-04-03 14:42:50,26,43,77,172324,247482,89487,27060,25830,23645,16137,6088
2026-04-03 14:42:51,0,47,66,824110,177945,38646,9451,24147,25612,8534,2931
2026-04-03 14:42:52,0,51,43,241104,106552,6963,8924,9072,6722,3060,1116
2026-04-03 14:42:53,0,41,20,737844,69027,8145,5821,7459,3790,2794,2562
2026-04-03 14:42:54,25,41,20,142055,15625,7941,4473,3359,2776,1752,417
2026-04-03 14:42:55,0,37,60,644011,74755,35524,13625,10390,5681,2140,1287
2026-04-03 14:42:59,0,51,88,768908,12057,12260,4433,12890,5828,13551,1227
2026-04-03 14:43:00,0,54,87,2807508,591279,97305,88143,32110,81365,44746,14564
2026-04-03 14:43:01,0,60,87,1418083,4570,34458,8356,11515,10173,2222,1017
2026-04-03 14:43:02,0,60,75,1896321,571294,110576,90831,45547,43067,18405,5201
2026-04-03 14:43:03,0,44,48,94645,19600,1837,1346,2996,1723,241,266
2026-04-03 14:43:04,0,51,47,140262,18968,5815,3032,3739,4425,2208,1351
2026-04-03 14:43:05,0,35,4,1584506,319441,19270,14308,38971,25957,14156,6302
2026-04-03 14:43:06,0,44,4,46824,15426,2758,2875,2150,2314,970,1092
2026-04-03 14:43:07,0,48,35,1249319,96611,118435,25344,25075,21412,10834,7759
2026-04-03 14:43:08,26,48,35,606319,145297,24349,7143,34142,43285,12031,3666
2026-04-03 14:43:09,0,37,60,3205612,424766,849781,626882,110688,135492,51058,30377
2026-04-03 14:43:10,0,48,88,1368573,25841,35441,63397,67919,22200,34072,7007
2026-04-03 14:43:11,0,38,100,1269698,141505,50769,110062,10937,20472,6014,7161
2026-04-03 14:43:12,0,34,75,1684004,216970,19473,31165,26732,17292,26593,3068
2026-04-03 14:43:13,0,37,54,1623107,133999,53930,44481,50395,21579,12003,3262
2026-04-03 14:43:14,25,37,54,1787348,343979,21964,191759,138424,129206,39341,2807
2026-04-03 14:43:15,0,48,43,136680,4617,2512,536,671,2589,645,264
2026-04-03 14:43:16,25,48,43,2037750,337092,18081,14610,23368,15745,7432,1869
2026-04-03 14:43:17,26,48,43,966920,5491,1718,902,2343,498,678,308
2026-04-03 14:43:18,25,48,43,756982,422169,62297,167884,62402,67357,63687,5224
2026-04-03 14:43:19,0,51,26,332559,62741,10743,8507,6694,6249,2388,3070
2026-04-03 14:43:20,0,61,16,1782412,144808,3214,13071,27190,17623,14635,2425
2026-04-03 14:43:21,0,70,7,309245,33969,6007,4500,8176,7407,2538,2564
2026-04-03 14:43:22,0,44,13,322514,173028,17882,112062,49992,18500,12378,8132
2026-04-03 14:43:23,0,63,23,680558,27080,8567,11505,6686,11012,3593,1110
2026-04-03 14:43:24,0,66,43,1062471,37790,15994,8787,11128,8970,2139,2292
2026-04-03 14:43:25,0,37,43,1603608,1290953,185955,133642,125572,39096,27089,25128
2026-04-03 14:43:26,0,44,47,2272502,171351,100906,121285,117830,38698,22895,8024
2026-04-03 14:43:27,26,44,47,435677,19504,6626,5866,3953,2221,1884,564
2026-04-03 14:43:28,25,44,47,1635369,626129,12621,15835,9130,36931,16868,30285
2026-04-03 14:43:29,25,44,47,821710,11736,928,2952,2133,695,267,138
2026-04-03 14:43:30,25,44,47,2955597,925876,155594,21405,41267,34155,21216,26498
2026-04-03 14:43:31,0,41,43,87791,26944,17253,9870,30994,9887,8228,4566
2026-04-03 14:43:32,0,51,56,668642,12650,19827,7289,4459,9322,7151,2583
2026-04-03 14:43:33,0,64,63,649565,282469,92320,33587,61991,24666,14586,5314
2026-04-03 14:43:34,26,64,63,770309,51930,11958,1300,3253,3478,3146,367
2026-04-03 14:43:35,0,70,75,1100836,2087,3863,4055,2006,1437,692,169
2026-04-03 14:43:36,27,70,75,947775,21051,1066,2451,885,2562,1134,1166
2026-04-03 14:43:37,0,53,64,2798434,697448,106391,25230,48050,43805,15709,9174
2026-04-03 14:43:38,0,27,44,71382,79500,12105,9593,5019,4129,5993,1847
2026-04-03 14:43:39,0,35,41,782412,102898,25578,8024,12111,15310,11949,8053
2026-04-03 14:43:40,0,20,24,533719,43816,6816,15442,4103,3747,2658,1190
2026-04-03 14:43:41,26,20,24,336857,38589,3020,2208,1394,1092,704,335
2026-04-03 14:43:42,0,11,29,389428,112492,25903,3168,4517,3854,7189,1626
2026-04-03 14:43:43,0,27,35,501059,29482,4624,10527,5293,5914,4258,1634
2026-04-03 14:43:44,0,26,41,610962,296108,119981,33003,48925,43798,25156,23446
2026-04-03 14:43:45,0,50,37,2378815,222131,51660,80144,126248,85852,74899,26787
2026-04-03 14:43:46,51,50,37,76356,28616,1076,2782,32472,17907,1572,2774
2026-04-03 14:43:47,0,60,37,222412,70159,17207,2190,8303,4167,2440,1004
2026-04-03 14:43:48,0,53,37,310462,12046,4283,2206,1500,1707,2349,343
2026-04-03 14:43:49,0,57,38,715693,136960,66812,26538,42700,31578,19912,12868
2026-04-03 14:43:50,25,57,38,180625,8078,1350,1592,983,728,830,179
2026-04-03 14:43:51,0,51,48,638842,51171,37373,27262,21093,22087,24035,12179
2026-04-03 14:43:52,0,44,43,146638,462439,39218,42471,37981,16692,15543,5084
2026-04-03 14:43:53,0,30,23,571474,297000,23972,7788,48898,12675,9787,14530
2026-04-03 14:43:54,0,20,21,187017,15321,5339,2572,2224,1511,968,217
2026-04-03 14:43:55,0,13,7,1058953,63467,14349,2134,4200,8538,944,1516
2026-04-03 14:43:56,0,21,17,493028,193961,37866,61206,66279,14926,4485,5731
2026-04-03 14:43:57,0,26,27,2090577,372127,52574,24115,14064,23131,14576,2748
2026-04-03 14:43:58,0,17,26,232299,87936,29135,10642,6181,4370,2395,2301
2026-04-03 14:43:59,0,13,44,690244,17264,25908,7705,16326,4476,3739,1026
2026-04-03 14:44:00,0,34,41,916297,100768,30845,13123,21541,28168,4781,3544
2026-04-03 14:44:01,0,38,43,181224,30885,3455,5713,9531,3009,4493,2671
2026-04-03 14:44:02,0,51,34,413005,163816,14946,22803,26899,16313,43318,9296
2026-04-03 14:44:03,0,51,13,551225,187844,23938,21783,9495,21282,20687,15749
2026-04-03 14:44:04,0,54,13,1646284,233911,45496,60507,51388,82525,42794,28114
2026-04-03 14:44:05,0,53,16,144951,41216,2788,10267,5488,3779,2628,920
2026-04-03 14:44:06,0,54,14,886679,576611,80342,74646,258381,64172,77367,13737
2026-04-03 14:44:07,0,60,8,695948,189837,6193,27478,55864,28617,13273,5359
2026-04-03 14:44:08,26,60,8,688438,7794,1125,3090,1227,815,1266,689
2026-04-03 14:44:09,0,57,8,689876,25730,9167,4129,14067,7725,2016,1050
2026-04-03 14:44:10,0,54,1,2028980,213470,17175,5758,23684,13645,13992,9295
2026-04-03 14:44:11,0,51,1,362600,282982,35029,8129,35285,21071,11902,5892
2026-04-03 14:44:12,0,40,1,64264,56040,4946,1267,4502,3779,2576,869
2026-04-03 14:44:13,0,29,1,2121181,189516,126220,23223,27898,33038,15655,3565
2026-04-03 14:44:14,0,38,10,1456364,141934,7731,35070,10496,19155,11141,2027
2026-04-03 14:44:15,0,37,35,777572,35785,25658,13000,12342,4514,3842,1657
2026-04-03 14:44:16,0,37,48,147908,42219,2968,9345,3389,3406,4456,748
2026-04-03 14:44:17,0,48,41,3484099,51783,7588,23136,23074,18022,29811,13923
2026-04-03 14:44:18,0,34,40,1900788,706911,83154,70066,41619,34339,57796,8976
2026-04-03 14:44:19,0,41,37,429527,19744,12001,7653,7258,3729,5347,1305
2026-04-03 14:44:20,0,48,27,598733,87617,12832,7344,27146,11698,7672,3235
2026-04-03 14:44:21,0,37,20,1478549,184539,26723,20509,29437,23290,11845,8593
2026-04-03 14:44:22,0,29,14,2294461,1831820,140662,139345,50383,50453,30926,23159
2026-04-03 14:44:23,0,21,24,88076,22511,34953,3756,5644,3188,5513,1853
2026-04-03 14:44:24,0,1,24,157648,131301,18042,5565,8013,3991,2746,1268
2026-04-03 14:44:25,0,14,41,2027538,100578,61796,42323,10380,44935,11429,5593
2026-04-03 14:44:26,0,30,48,819002,225186,23532,45928,27549,19343,7286,1491
2026-04-03 14:44:27,0,51,38,1078435,64124,51341,23540,39324,28122,8264,21381
2026-04-03 14:44:28,0,70,47,182500,93772,21036,11005,1663,13580,2493,3423
2026-04-03 14:44:29,0,61,30,896932,936522,82501,156150,103962,117703,58660,34042
2026-04-03 14:44:30,0,51,23,1714349,1764633,211904,39430,55976,70440,32042,26207
2026-04-03 14:44:31,0,56,8,656916,122049,23223,8679,29216,41478,12129,5316
2026-04-03 14:44:32,0,47,24,586751,118072,135051,18126,6443,14606,13044,2944
2026-04-03 14:44:33,0,48,37,1787678,105206,53078,19579,21049,20568,7760,4383
2026-04-03 14:44:34,0,54,66,2734593,424493,555355,111133,33982,58466,96013,14357
2026-04-03 14:44:35,0,24,57,1454859,1675937,98081,69365,49518,73274,85726,14674
2026-04-03 14:44:36,0,48,35,461592,163216,20201,21265,24000,51596,15777,6675
2026-04-03 14:44:37,0,51,34,2245717,208100,98927,63323,84108,57820,45490,25716
2026-04-03 14:44:38,26,51,34,653274,79794,49192,30384,19125,3597,1593,2227
2026-04-03 14:44:39,0,61,27,2095410,121327,129913,18629,37679,27774,11870,5338
2026-04-03 14:44:40,0,66,53,936066,66588,44234,7472,7386,6184,7212,1951
2026-04-03 14:44:41,26,66,53,1403764,32120,20279,17929,10087,7517,9042,5306
2026-04-03 14:44:42,26,66,53,1701871,503164,266485,144544,126010,41639,57746,44420
