Timestamp,Signal_Quality,Attention,Meditation,Delta,Theta,Low_Alpha,High_Alpha,Low_Beta,High_Beta,Low_Gamma,Mid_Gamma
2026-03-30 20:58:27,0,91,47,287900,43142,15252,11786,18232,41650,8470,4854
2026-03-30 20:58:28,0,100,38,1375004,159936,40345,50267,44710,117208,40906,16651
2026-03-30 20:58:29,0,100,37,1995002,172418,10007,26174,25827,40355,8821,9924
2026-03-30 20:58:30,0,93,53,1804042,109139,92048,76856,13689,31788,16583,14859
2026-03-30 20:58:31,0,75,48,1789871,68749,2076,11004,3932,6425,8286,1726
2026-03-30 20:58:32,0,67,56,926832,24883,43315,16384,27558,21316,13625,8260
2026-03-30 20:58:33,0,67,61,1469148,110622,24780,7993,8681,24790,27076,13349
2026-03-30 20:58:34,0,80,50,416777,13691,5418,4435,7732,9477,5804,3289
2026-03-30 20:58:35,0,81,60,523656,83142,5028,48050,18813,13010,44546,15718
2026-03-30 20:58:36,0,78,60,201295,13430,12764,4994,4394,5953,3048,1458
2026-03-30 20:58:37,0,75,56,63388,7616,621,1211,691,1306,620,693
2026-03-30 20:58:38,0,64,60,261595,106463,27383,33867,12944,26532,9016,11424
2026-03-30 20:58:39,0,74,48,86687,7402,293,1139,3768,1689,1323,445
2026-03-30 20:58:40,0,66,27,1585543,247926,3613,22963,12606,27725,7415,7551
2026-03-30 20:58:41,0,75,37,35013,16058,14963,7257,12764,12325,5774,1881
2026-03-30 20:58:42,0,75,35,729027,190785,92699,18163,45708,48339,36470,5362
2026-03-30 20:58:43,0,77,37,27098,9489,1191,502,2220,2449,2161,409
2026-03-30 20:58:44,0,78,41,411592,187689,16482,22044,24877,23898,9868,4210
2026-03-30 20:58:45,0,64,38,29410,32869,7791,8070,8429,3882,4021,1208
2026-03-30 20:58:46,0,63,43,497588,66886,26140,47008,22512,18328,11025,11051
2026-03-30 20:58:47,0,69,44,46252,19161,1603,3262,7190,9619,2114,2591
2026-03-30 20:58:48,0,84,43,506037,91298,8717,16594,28067,56857,35159,23864
2026-03-30 20:58:49,0,93,47,658249,52858,36422,9301,18663,25500,27765,18507
2026-03-30 20:58:50,0,100,44,171207,6363,9410,2247,8974,7007,3502,3596
2026-03-30 20:58:51,0,97,51,426122,22805,4167,5428,5705,8031,5591,3025
2026-03-30 20:58:52,0,87,66,321149,109382,82827,24933,18184,34792,15489,7426
2026-03-30 20:58:53,0,74,56,216101,108089,13111,12356,19913,9407,1819,2617
2026-03-30 20:58:54,0,63,53,868020,36347,14054,5942,6221,8166,7588,5471
2026-03-30 20:58:55,0,57,53,703714,181646,56061,14825,39160,35672,13177,10642
2026-03-30 20:58:56,0,57,44,581982,49400,5763,15914,15460,12813,4591,933
2026-03-30 20:58:57,0,57,47,735778,359960,37873,67062,62354,32344,16618,6376
2026-03-30 20:58:58,0,48,48,593541,67045,23520,11045,10761,5427,7636,2208
2026-03-30 20:58:59,0,57,50,152618,15411,2652,6391,3893,9170,5751,3300
2026-03-30 20:59:00,0,43,53,520186,21880,8906,2356,2566,1273,1530,420
2026-03-30 20:59:01,0,41,56,754215,28351,4581,10227,11824,2499,5065,2237
2026-03-30 20:59:02,0,43,57,1381647,552525,185352,112044,83540,51798,12315,5923
2026-03-30 20:59:03,0,35,54,14137,9716,7575,1671,27745,3541,7687,1936
2026-03-30 20:59:04,0,50,56,382496,98040,40520,31428,15261,26897,17978,10405
2026-03-30 20:59:05,0,54,54,506356,163562,45413,20543,28674,21748,35764,11675
2026-03-30 20:59:06,0,54,41,2237468,749724,53760,34916,19440,50081,35870,5465
2026-03-30 20:59:07,0,51,50,1452986,44324,17648,15566,8392,9961,5183,1223
2026-03-30 20:59:08,0,48,44,2499006,209736,72143,16305,31488,35315,24488,24288
2026-03-30 20:59:09,0,54,54,104426,2955,3488,5502,3494,2120,1790,1261
2026-03-30 20:59:10,0,50,60,409349,197402,14679,18760,8194,8986,4430,1297
2026-03-30 20:59:11,0,47,44,846722,139688,5739,11263,6244,12898,3201,3644
2026-03-30 20:59:12,0,60,44,302277,38810,4735,21196,15568,30978,11506,3964
2026-03-30 20:59:13,0,51,34,607286,175714,44056,11423,24557,16541,10490,1394
2026-03-30 20:59:14,0,63,40,327804,36804,13548,4495,2957,6866,5918,3382
2026-03-30 20:59:15,0,70,48,377455,24873,1547,7207,2551,6327,6814,3018
2026-03-30 20:59:16,0,50,53,163361,45493,17094,8571,2950,4599,8003,2125
2026-03-30 21:00:48,0,50,50,2325639,520074,42024,70302,64832,45251,36004,12825
2026-03-30 21:00:48,0,48,53,1103345,236779,46543,102438,21060,33257,42472,16592
