Timestamp,Signal_Quality,Attention,Meditation,Delta,Theta,Low_Alpha,High_Alpha,Low_Beta,High_Beta,Low_Gamma,Mid_Gamma
2026-03-30 20:44:56,0,24,69,2031305,364672,180456,60649,95543,33867,41228,18613
2026-03-30 20:44:56,0,20,54,274131,100518,3879,8996,6601,4129,1417,1349
2026-03-30 20:44:57,0,27,50,47311,45213,13283,3472,5240,4694,2368,1064
2026-03-30 20:44:58,0,38,67,629882,122516,77436,32142,16847,35194,26326,16267
2026-03-30 20:44:59,0,44,74,2103913,129752,96328,26631,16258,25743,38257,15331
2026-03-30 20:45:01,0,48,91,226310,24913,7264,11640,1404,2443,1233,275
2026-03-30 20:45:01,0,43,100,1593064,38193,62732,12499,28964,5600,3308,8109
2026-03-30 20:45:02,0,26,88,650351,111997,4150,14007,13655,4078,4686,5392
2026-03-30 20:45:03,0,8,67,1136846,202662,13044,11863,9767,4214,3492,7174
2026-03-30 20:45:04,0,17,61,1038925,612161,132171,167290,182969,117565,43187,27838
2026-03-30 20:45:05,0,17,48,137901,57438,13838,7492,2353,3848,1325,649
2026-03-30 20:45:06,0,30,64,680354,52567,33817,18561,19250,10017,3934,3662
2026-03-30 20:45:07,0,41,75,1407159,874183,208176,123805,110057,64776,30305,17697
2026-03-30 20:45:08,0,27,64,783262,242779,21734,17069,4826,10767,2382,4829
2026-03-30 20:45:09,0,29,80,63587,19914,27342,4928,2820,3197,1961,707
2026-03-30 20:45:10,0,29,69,516192,63377,6269,13325,5524,9026,4740,3257
2026-03-30 20:45:11,0,30,57,1713734,290239,24751,7448,28333,16915,8557,2093
2026-03-30 20:45:12,0,37,70,1714902,567589,270891,59278,72145,52091,18149,16864
2026-03-30 20:45:13,0,37,44,1062264,138310,12040,6870,26453,9456,9396,5577
2026-03-30 20:45:14,0,27,63,707843,41479,24688,49370,12724,5638,7339,2744
2026-03-30 20:45:15,0,26,57,1968939,486983,17474,17694,66080,26641,15329,6442
2026-03-30 20:45:16,0,24,53,1444843,681655,136001,78496,20216,48488,32982,17092
2026-03-30 20:45:17,0,26,60,564685,144083,15750,22248,19379,11833,13573,2105
2026-03-30 20:45:18,0,41,40,1040439,95343,10312,17473,29024,20608,8368,5147
2026-03-30 20:45:19,0,41,53,249160,202092,28435,21143,22670,13196,8491,4667
2026-03-30 20:45:20,0,43,53,344814,100460,13018,19308,2479,8018,9386,5430
2026-03-30 20:45:21,0,35,61,880393,431545,119469,149519,78261,21535,25139,9403
2026-03-30 20:45:22,0,26,66,1800996,383278,63354,74645,51773,40056,24947,9211
2026-03-30 20:45:23,0,20,63,490119,373464,64088,4362,15992,13203,10829,6290
2026-03-30 20:45:24,0,20,70,625994,115321,70228,21266,26593,13146,3780,3333
2026-03-30 20:45:25,0,20,61,1712668,325010,37267,39544,32395,12861,11530,5902
2026-03-30 20:45:26,0,35,77,238654,5812,11507,2981,2598,4245,2298,842
2026-03-30 20:45:27,0,35,75,1030578,288090,37941,13480,29256,11074,4346,847
2026-03-30 20:45:28,0,27,69,934221,170374,44759,20140,7353,8737,9732,3203
2026-03-30 20:45:29,0,34,80,2196197,581162,325173,71796,98431,42038,25197,10210
2026-03-30 20:45:30,0,11,63,738050,802581,162845,51720,58729,43134,13567,8354
2026-03-30 20:45:31,0,20,67,962172,122542,17731,15218,17697,8310,5911,2068
2026-03-30 20:45:32,0,14,53,734478,1510286,55213,77100,123784,38799,21149,19954
2026-03-30 20:45:33,0,16,56,816540,144329,23579,111911,32940,14718,9258,4610
2026-03-30 20:45:34,0,35,56,400779,59860,16617,7008,8698,15157,4925,1658
2026-03-30 20:45:35,0,30,56,210583,15318,2607,1176,1302,930,455,171
2026-03-30 20:45:36,0,37,51,1090300,1076676,18574,54851,76107,40644,6840,10087
2026-03-30 20:45:37,0,47,44,1707922,38222,10520,18001,12574,8675,5169,2658
2026-03-30 20:45:38,0,30,43,136888,35446,5019,3428,2589,2213,702,582
2026-03-30 20:45:39,0,44,54,429375,59801,40079,14245,18816,14746,8645,6818
2026-03-30 20:45:40,0,56,81,1450937,282205,254565,26059,132870,50190,29100,12945
2026-03-30 20:45:41,0,40,74,524392,669678,69616,69788,9793,28073,14638,4626
2026-03-30 20:45:42,0,48,74,836855,190764,31131,21229,6732,23520,4564,1616
2026-03-30 20:45:43,0,48,54,707237,29192,3001,2534,6739,5386,1994,2043
2026-03-30 20:45:44,0,41,44,58161,40750,7178,2507,1294,2558,932,731
2026-03-30 20:45:45,0,50,44,1082653,122279,20184,11944,19356,10726,11054,3117
2026-03-30 20:45:46,0,60,47,687136,156013,53216,14368,56992,46020,25739,13866
2026-03-30 20:45:47,0,44,60,1247057,324027,153995,23993,63275,23202,22359,12934
2026-03-30 20:45:48,0,44,53,1388648,433705,44383,17602,31964,28533,12110,8852
2026-03-30 20:45:49,0,50,51,255989,26939,3115,4292,7055,3443,1070,1179
2026-03-30 20:45:50,0,41,57,216024,20620,2532,11881,6264,3678,2973,409
2026-03-30 20:45:51,0,47,38,367604,58580,433,3909,5451,4313,2485,1152
2026-03-30 20:45:52,0,53,54,550037,241947,145604,45782,75440,40722,12291,7229
2026-03-30 20:45:53,0,51,63,181222,34122,10654,7104,4466,3875,1620,272
2026-03-30 20:45:54,0,44,48,18738,10272,882,641,1103,708,658,99
2026-03-30 20:45:55,0,44,61,286158,40115,3347,5973,3052,3481,1059,2011
2026-03-30 20:45:56,0,34,48,860180,279415,26902,23004,4808,11647,5245,3676
2026-03-30 20:45:57,0,47,48,691466,31292,13645,15715,18976,14263,3834,3366
2026-03-30 20:45:58,0,43,41,304839,239258,12847,5473,7127,14042,13203,3184
2026-03-30 20:45:59,0,43,56,438277,20305,11291,11505,5714,2721,2005,729
2026-03-30 20:46:00,0,40,56,1420601,269969,25057,22679,5111,7767,10049,6375
2026-03-30 20:46:01,0,30,66,946634,14049,16414,7925,3547,4767,1246,821
2026-03-30 20:46:02,0,48,77,844593,137972,16266,25220,68616,35771,7618,1808
2026-03-30 20:46:03,0,53,69,137784,86197,25671,26204,16460,12519,7356,1922
2026-03-30 20:46:04,0,74,83,985639,9183,6636,2595,4130,2717,4435,593
2026-03-30 20:46:05,0,63,64,542731,141629,20530,10883,19688,8350,3345,3077
2026-03-30 20:46:06,0,44,67,662633,158051,23068,20429,21659,8483,5150,4002
2026-03-30 20:46:07,0,38,54,1418422,239699,14685,23909,15377,14546,6010,2829
2026-03-30 20:46:08,0,26,43,2530718,161063,21256,21172,24626,12057,4718,5210
2026-03-30 20:46:09,0,20,29,950290,298860,5169,13305,25025,9637,6955,2207
2026-03-30 20:46:10,0,29,26,2045642,382191,47698,31386,61851,45550,5305,5061
2026-03-30 20:46:11,0,26,40,88529,10308,1819,2834,918,565,534,318
2026-03-30 20:46:12,0,21,44,2381057,179314,25494,50269,31811,11022,7693,5927
2026-03-30 20:46:13,0,43,70,568807,39022,12151,38296,14200,14390,6581,2452
2026-03-30 20:46:14,0,41,77,716665,128806,29007,11906,23414,14913,7854,7087
2026-03-30 20:46:15,0,44,69,559668,274853,53063,17410,18610,17309,7701,3204
2026-03-30 20:46:16,26,44,69,2062509,35353,8617,3442,6078,2423,695,660
2026-03-30 20:46:17,0,61,66,185630,25383,3969,4342,1306,5351,771,442
2026-03-30 20:46:18,0,48,64,1120483,92399,46072,34123,25905,9641,2581,3919
2026-03-30 20:46:19,0,37,74,133202,8201,3572,1180,636,466,1617,220
2026-03-30 20:46:20,0,40,74,2987722,1243261,209906,193450,240265,109005,53350,16407
2026-03-30 20:46:21,0,35,78,1465690,73921,10631,27944,17414,10652,2816,1147
2026-03-30 20:46:22,0,30,70,1345748,51164,11495,8356,4248,2966,2882,643
2026-03-30 20:46:23,0,47,60,1712139,428240,60577,46160,66659,68377,19557,20853
2026-03-30 20:46:24,0,48,63,631902,90267,11084,23546,7924,10553,4533,4834
2026-03-30 20:46:25,0,40,54,1364719,840182,97672,80709,46868,56747,12956,27681
2026-03-30 20:46:26,0,48,50,828620,200755,12159,40475,19960,21177,6426,3995
2026-03-30 20:46:27,0,47,54,81795,8150,295,2269,792,1100,288,174
2026-03-30 20:46:28,0,38,56,741613,81737,28206,7947,7209,4682,5158,6200
2026-03-30 20:46:29,0,47,74,720370,44294,15447,35778,6807,8251,5413,1807
2026-03-30 20:46:30,0,38,56,1832033,1171738,46753,12614,90444,57052,18030,17790
2026-03-30 20:46:31,0,34,64,2520849,279592,174945,60303,54718,35020,21943,11872
2026-03-30 20:46:32,0,41,67,1049257,328444,133588,36079,18207,45030,31638,13873
2026-03-30 20:46:33,0,40,48,1710900,110033,18385,3681,10533,10561,3690,2990
2026-03-30 20:46:34,0,37,64,1416075,163905,29167,11146,15327,6644,4433,2484
2026-03-30 20:46:35,0,50,61,1252982,110024,64804,21518,53899,36544,16866,11790
2026-03-30 20:46:36,0,43,56,231544,44357,12862,1036,2073,2643,1324,599
2026-03-30 20:46:37,51,43,56,463739,4384,5236,3926,2512,722,489,126
2026-03-30 20:46:38,0,34,57,191220,55997,2481,10400,7558,2663,1368,248
2026-03-30 20:46:39,0,41,74,2314927,189940,187748,51301,97497,26019,74735,15278
2026-03-30 20:46:40,0,24,51,530508,891467,29220,30670,35417,48990,22749,7023
2026-03-30 20:46:41,0,14,47,1934592,970009,195735,28803,61949,26711,22053,5918
2026-03-30 20:46:42,0,17,47,281401,165169,21943,5207,6020,8544,3131,3782
2026-03-30 20:46:43,0,14,37,1950614,368103,137050,36973,69515,26403,32606,8795
2026-03-30 20:46:44,0,10,44,335547,692834,72335,26052,11052,26067,19090,7993
2026-03-30 20:46:45,0,26,40,2701316,501405,24947,42170,65233,45503,10945,13917
2026-03-30 20:46:46,0,34,50,640744,31935,15052,538,4561,3585,1645,431
